x_A,hstate_energy_eV,hard_energy_eV,smooth_energy_eV,oo_taper_01,oo_taper_10,hard_oo_membership_01,hard_oo_membership_10,smooth_oo_membership_01,smooth_oo_membership_10,hard_o0_h1,hard_o0_h2,hard_o1_h1,hard_o1_h2,smooth_o0_h1,smooth_o0_h2,smooth_o1_h1,smooth_o1_h2,hard_over_delta_eV,hard_angle_delta_eV,smooth_over_delta_eV,smooth_angle_delta_eV
1.313,-14.62800516403926,-14.653985164488354,-14.653985209136348,0.003140854037385732,0.003140854037385732,0.0,0.0,3.38075917403465e-08,1.8632828013937407e-07,1.0,1.0,1.0,1.0,0.9999999851005559,0.9999999810918524,0.9999999714590816,0.9999998422126383,-7.672969064661942e-05,-0.025903270758446673,-7.672969064661942e-05,-0.02590331540643953
1.314,-14.632662302878945,-14.655850307772816,-14.655850340354952,0.002809545447134798,0.002809545447134798,0.0,0.0,2.422932106712134e-08,1.3587137504647622e-07,1.0,1.0,1.0,1.0,0.9999999893218126,0.9999999864488663,0.9999999794265828,0.9999998847020422,-6.139599782858718e-05,-0.023126608896042455,-6.139599782858718e-05,-0.023126641478178778
1.315,-14.637147331369468,-14.657707173723649,-14.657707197026449,0.0024966488607725545,0.0024966488607725545,0.0,0.0,1.7023016659500195e-08,9.714314484951207e-08,1.0,1.0,1.0,1.0,0.9999999924977203,0.999999990479263,0.9999999854611641,0.999999917395691,-4.8482261543425685e-05,-0.020511360092637543,-4.8482261543425685e-05,-0.020511383395437233
1.316,-14.641461233229762,-14.659555810774517,-14.659555827067887,0.002202175865514855,0.002202175865514855,0.0,0.0,1.169553562524875e-08,6.79284028809851e-08,1.0,1.0,1.0,1.0,0.9999999948456103,0.999999993458854,0.9999999899525154,0.9999999421190817,-3.772002190477154e-05,-0.018056857522851133,-3.772002190477154e-05,-0.018056873816221564
1.317,-14.64560500142198,-14.661396271224344,-14.661396282328711,0.001926137366313696,0.001926137366313696,0.0,0.0,7.834201832472784e-09,4.631785581667069e-08,1.0,1.0,1.0,1.0,0.9999999965473524,0.999999995618446,0.9999999932299473,0.9999999604521967,-2.885642008710591e-05,-0.01576241338227602,-2.885642008710591e-05,-0.015762424486643445
1.318,-14.64957963809809,-14.66322861148488,-14.663228618834799,0.0016685435854527642,0.0016685435854527642,0.0,0.0,5.097806489339897e-09,3.068500382661524e-08,1.0,1.0,1.0,1.0,0.99999999775332,0.9999999971488734,0.9999999955684428,0.9999999737465534,-2.165424520380631e-05,-0.013627319141586991,-2.165424520380631e-05,-0.013627326491505887
1.319,-14.653386154540865,-14.665052892325544,-14.665052897029206,0.0014294040621691262,0.0014294040621691262,0.0,0.0,3.2080578112108673e-09,1.9662597466421256e-08,1.0,1.0,1.0,1.0,0.9999999985861596,0.9999999982057826,0.9999999971945257,0.9999999831428769,-1.5891978277567167e-05,-0.01165084580640241,-1.5891978277567167e-05,-0.011650850510063648
1.32,-14.657025571099016,-14.66686917911515,-14.666869182009314,0.0012087276523004564,0.0012087276523004564,0.0,0.0,1.9415015014641916e-09,1.211878230768313e-08,1.0,1.0,1.0,1.0,0.9999999991443499,0.9999999989141486,0.9999999982919208,0.9999999895892969,-1.136383329617231e-05,-0.00983224418283779,-1.136383329617231e-05,-0.009832247077002365
1.321,-14.660498917116257,-14.66867754206029,-14.668677543760268,0.0010065225279562995,0.0010065225279562995,0.0,0.0,1.1219325826541833e-09,7.133081701281506e-09,1.0,1.0,1.0,1.0,0.9999999995055464,0.999999999372521,0.9999999990069801,0.9999999938599382,-7.879795347227372e-06,-0.008170745148686098,-7.879795347227372e-06,-0.008170746848662813
1.322,-14.663807230854069,-14.670478056440086,-14.670478057384482,0.0008227961772158121,0.0008227961772158121,0.0,0.0,6.133178722163934e-10,3.972389346458298e-09,1.0,1.0,1.0,1.0,0.9999999997297009,0.9999999996569813,0.9999999994538498,0.9999999965737609,-5.265655825998983e-06,-0.006665559930191911,-5.265655825998983e-06,-0.006665560874586918
1.323,-14.66695155940782,-14.672270802836879,-14.67227080332694,0.0006575554038508735,0.0006575554038508735,0.0,0.0,3.1324710464884183e-10,2.0671666428838154e-09,1.0,1.0,1.0,1.0,0.999999999861947,0.9999999998248061,0.9999999997193514,0.999999998213482,-3.363044710839681e-06,-0.005315880384348715,-3.363044710839681e-06,-0.005315880874409484
1.324,-14.669932958616162,-14.674055867362718,-14.67405586759621,0.0005108063270731211,0.0005108063270731211,0.0,0.0,1.4692936319888517e-10,9.880652818218992e-10,1.0,1.0,1.0,1.0,0.9999999999352458,0.9999999999178248,0.9999999998675514,0.9999999991443833,-2.0294599011829938e-06,-0.004120879286654278,-2.0294599011829938e-06,-0.004120879520145948
1.325,-14.672752492963236,-14.675833341881136,-14.675833341980793,0.0003825543813083532,0.0003825543813083532,0.0,0.0,6.17501018107256e-11,4.2322334216722613e-10,1.0,1.0,1.0,1.0,0.9999999999727857,0.9999999999654642,0.9999999999439917,0.9999999996327852,-1.1382936135326018e-06,-0.003079710624286469,-1.1382936135326018e-06,-0.0030797107239425303
1.326,-14.675411235473636,-14.677603324224073,-14.677603324260783,0.00027280431599474575,0.00027280431599474575,0.0,0.0,2.2402615863671413e-11,1.5651346179692313e-10,1.0,1.0,1.0,1.0,0.9999999999901268,0.9999999999874706,0.9999999999795542,0.9999999998639323,-5.788558313526008e-07,-0.0021915098946068134,-5.788558313526008e-07,-0.002191509931316671
1.327,-14.677910267599799,-14.679365918403557,-14.679365918414545,0.00018156019540704893,0.00018156019540704893,0.0,0.0,6.606361673006256e-12,4.705462674650096e-11,1.0,1.0,1.0,1.0,0.9999999999970884,0.9999999999963052,0.9999999999939331,0.9999999999590123,-2.563948052381662e-07,-0.0014553944089510384,-2.563948052381662e-07,-0.001455394419940359
1.328,-14.680250679101457,-14.681121234817683,-14.681121234820084,0.0001088253985062071,0.0001088253985062071,0.0,0.0,1.4230334763806366e-12,1.0334939769367502e-11,1.0,1.0,1.0,1.0,0.9999999999993728,0.9999999999992041,0.999999999998685,0.9999999999909802,-9.211460012597462e-08,-0.0008704636016254597,-9.211460012597462e-08,-0.0008704636040278713
1.329,-14.682433567917055,-14.682869390450787,-14.682869390451094,5.460261881407025e-05,5.460261881407025e-05,0.0,0.0,1.797865144138781e-13,1.3315835850527112e-12,1.0,1.0,1.0,1.0,0.9999999999999207,0.9999999999998994,0.9999999999998328,0.9999999999988356,-2.3189686842882225e-08,-0.0004357993440446961,-2.3189686842882225e-08,-0.000435799344352672
1.33,-14.684460040026838,-14.684610509067355,-14.684610509067369,1.8893864313695996e-05,1.8893864313695996e-05,0.0,0.0,7.449719388917961e-15,5.6277547068176194e-14,1.0,1.0,1.0,1.0,0.9999999999999967,0.9999999999999958,0.9999999999999931,0.9999999999999508,-2.7765757294535274e-09,-0.00015046626394110696,-2.7765757294535274e-09,-0.0001504662639542076
1.331,-14.686331209307204,-14.686344721399267,-14.686344721399267,1.700457375131137e-06,1.700457375131137e-06,0.0,0.0,5.431303682872986e-18,4.185510875371955e-17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.2490516998039804e-11,-1.3512069573118346e-05,-2.2490516998039804e-11,-1.3512069573118346e-05
1.332,-14.688071390150462,-14.688071390150462,-14.688071390150462,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.333,-14.689787139091319,-14.689787139091319,-14.689787139091319,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.334,-14.691491720924905,-14.691491720924905,-14.691491720924905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.335,-14.693185333162823,-14.693185333162823,-14.693185333162823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.336,-14.694868181097657,-14.694868181097657,-14.694868181097657,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.337,-14.696540477941722,-14.696540477941722,-14.696540477941722,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.338,-14.698202444956728,-14.698202444956728,-14.698202444956728,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.339,-14.699854311573977,-14.699854311573977,-14.699854311573977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.34,-14.70149631550484,-14.70149631550484,-14.70149631550484,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.341,-14.703128702840925,-14.703128702840925,-14.703128702840925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.342,-14.704751728143808,-14.704751728143808,-14.704751728143808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.343,-14.706365654523749,-14.706365654523749,-14.706365654523749,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.344,-14.707970753707112,-14.707970753707112,-14.707970753707112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.345,-14.709567306092165,-14.709567306092165,-14.709567306092165,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.346,-14.711155600792704,-14.711155600792704,-14.711155600792704,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.347,-14.712735935669313,-14.712735935669313,-14.712735935669313,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.348,-14.714308617347779,-14.714308617347779,-14.714308617347779,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.349,-14.715873961224299,-14.715873961224299,-14.715873961224299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.35,-14.71743229145714,-14.71743229145714,-14.71743229145714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.351,-14.71898394094432,-14.71898394094432,-14.71898394094432,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.352,-14.720529251287015,-14.720529251287015,-14.720529251287015,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.353,-14.722068572738284,-14.722068572738284,-14.722068572738284,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.354,-14.723602264136737,-14.723602264136737,-14.723602264136737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.355,-14.725130692824855,-14.725130692824855,-14.725130692824855,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.356,-14.726654234551553,-14.726654234551553,-14.726654234551553,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.357,-14.728173273358674,-14.728173273358674,-14.728173273358674,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.358,-14.729688201451113,-14.729688201451113,-14.729688201451113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.359,-14.731199419050167,-14.731199419050167,-14.731199419050167,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.36,-14.732707334229936,-14.732707334229936,-14.732707334229936,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.361,-14.734212362736322,-14.734212362736322,-14.734212362736322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.362,-14.735714927788468,-14.735714927788468,-14.735714927788468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.363,-14.737215459862322,-14.737215459862322,-14.737215459862322,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.364,-14.738714396456025,-14.738714396456025,-14.738714396456025,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.365,-14.740212181836991,-14.740212181836991,-14.740212181836991,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.366,-14.741709266770386,-14.741709266770386,-14.741709266770386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.367,-14.743206108228794,-14.743206108228794,-14.743206108228794,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.368,-14.744703169082989,-14.744703169082989,-14.744703169082989,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.369,-14.746200917773528,-14.746200917773528,-14.746200917773528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.37,-14.747699827963178,-14.747699827963178,-14.747699827963178,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.371,-14.749200378169931,-14.749200378169931,-14.749200378169931,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.372,-14.750703051380668,-14.750703051380668,-14.750703051380668,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.373,-14.752208334645328,-14.752208334645328,-14.752208334645328,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.374,-14.753716718651605,-14.753716718651605,-14.753716718651605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.375,-14.755228697280177,-14.755228697280177,-14.755228697280177,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3760000000000001,-14.7567447671406,-14.7567447671406,-14.7567447671406,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.377,-14.758265427087757,-14.758265427087757,-14.758265427087757,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3780000000000001,-14.75979117771925,-14.75979117771925,-14.75979117771925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.379,-14.761322520853673,-14.761322520853673,-14.761322520853673,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.38,-14.762859958990102,-14.762859958990102,-14.762859958990102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3809999999999998,-14.764403994749014,-14.764403994749014,-14.764403994749014,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.382,-14.765955130294916,-14.765955130294916,-14.765955130294916,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3829999999999998,-14.76751386674104,-14.76751386674104,-14.76751386674104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.384,-14.769080703536476,-14.769080703536476,-14.769080703536476,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3849999999999998,-14.770656137836173,-14.770656137836173,-14.770656137836173,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.386,-14.77224066385434,-14.77224066385434,-14.77224066385434,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3869999999999998,-14.773834772201692,-14.773834772201692,-14.773834772201692,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.388,-14.775438949207238,-14.775438949207238,-14.775438949207238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3889999999999998,-14.777053676225139,-14.777053676225139,-14.777053676225139,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.39,-14.778679428927443,-14.778679428927443,-14.778679428927443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3909999999999998,-14.780316676583386,-14.780316676583386,-14.780316676583386,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.392,-14.781965881326057,-14.781965881326057,-14.781965881326057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3929999999999998,-14.783627497407377,-14.783627497407377,-14.783627497407377,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.394,-14.785301970442191,-14.785301970442191,-14.785301970442191,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3949999999999998,-14.78698973664261,-14.78698973664261,-14.78698973664261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.396,-14.788691222043523,-14.788691222043523,-14.788691222043523,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3969999999999998,-14.790406841720415,-14.790406841720415,-14.790406841720415,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.398,-14.792136999000713,-14.792136999000713,-14.792136999000713,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.3989999999999998,-14.793882084669816,-14.793882084669816,-14.793882084669816,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4,-14.795642476173075,-14.795642476173075,-14.795642476173075,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4009999999999998,-14.797418536815176,-14.797418536815176,-14.797418536815176,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.402,-14.799210614958152,-14.799210614958152,-14.799210614958152,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4029999999999998,-14.801019043219627,-14.801019043219627,-14.801019043219627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.404,-14.8028441376727,-14.8028441376727,-14.8028441376727,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4049999999999998,-14.804686197049095,-14.804686197049095,-14.804686197049095,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.406,-14.806545501947094,-14.806545501947094,-14.806545501947094,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4069999999999998,-14.808422314046053,-14.808422314046053,-14.808422314046053,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.408,-14.810316875329065,-14.810316875329065,-14.810316875329065,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4089999999999998,-14.812229407315604,-14.812229407315604,-14.812229407315604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.41,-14.814160110305886,-14.814160110305886,-14.814160110305886,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4109999999999998,-14.816109162638858,-14.816109162638858,-14.816109162638858,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.412,-14.818076719965593,-14.818076719965593,-14.818076719965593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4129999999999998,-14.820062914540003,-14.820062914540003,-14.820062914540003,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.414,-14.822067854528834,-14.822067854528834,-14.822067854528834,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4149999999999998,-14.824091623342845,-14.824091623342845,-14.824091623342845,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.416,-14.826134278991146,-14.826134278991146,-14.826134278991146,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4169999999999998,-14.828195853460635,-14.828195853460635,-14.828195853460635,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.418,-14.830276352122599,-14.830276352122599,-14.830276352122599,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4189999999999998,-14.832375753168343,-14.832375753168343,-14.832375753168343,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.42,-14.83449400707593,-14.83449400707593,-14.83449400707593,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4209999999999998,-14.836631036109956,-14.836631036109956,-14.836631036109956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.422,-14.838786733856281,-14.838786733856281,-14.838786733856281,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4229999999999998,-14.840960964793737,-14.840960964793737,-14.840960964793737,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.424,-14.843153563904604,-14.843153563904604,-14.843153563904604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4249999999999998,-14.845364336325796,-14.845364336325796,-14.845364336325796,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.426,-14.84759305704261,-14.84759305704261,-14.84759305704261,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4269999999999998,-14.849839470626662,-14.849839470626662,-14.849839470626662,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.428,-14.852103291019903,-14.852103291019903,-14.852103291019903,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.4289999999999998,-14.854384201366274,-14.854384201366274,-14.854384201366274,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1.43,-14.85668185389256,-14.85668185389256,-14.85668185389256,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
